country,date,fert,gdppc,pop,agr_sh,ser_sh,lfp_female,educatt_primary_fem,educatt_primary_mal,educatt_primary_total,educatt_lsecond_female,educatt_lsecond_male,educatt_lsecond_total,educatt_usecond_female,educatt_usecond_male,educatt_usecond_total,year,decade
Switzerland,1974,1.73,54266.6178547843,6341405.0,,,,,,,,,,,,,1974,1970s
Switzerland,1973,1.81,53777.2339114262,6307347.0,,,,,,,,,,,,,1973,1970s
Switzerland,1972,1.91,52572.2939315894,6260956.0,,,,,,,,,,,,,1972,1970s
Switzerland,1971,2.04,51331.8003840621,6213399.0,,,,,,,,,,,,,1971,1970s
Switzerland,1970,2.1,49581.2387356527,6180877.0,,,,,,,,,,19.2968997955322,23.0500602722168,21.018030166626,1970,1970s
Switzerland,1969,2.19,,6136387.0,,,,,,,,,,,,,1969,1960s
Switzerland,1968,2.29,,6067714.0,,,,,,,,,,,,,1968,1960s
Switzerland,1967,2.39,,5991785.0,,,,,,,,,,,,,1967,1960s
Switzerland,1966,2.5,,5918002.0,,,,,,,,,,,,,1966,1960s
Switzerland,1965,2.59,,5856472.0,,,,,,,,,,,,,1965,1960s
Switzerland,1964,2.66,,5789228.0,,,,,,,,,,,,,1964,1960s
Switzerland,1963,2.65,,5694247.0,,,,,,,,,,,,,1963,1960s
Switzerland,1962,2.58,,5573815.0,,,,,,,,,,,,,1962,1960s
Switzerland,1961,2.52,,5434294.0,,,,,,,,,,,,,1961,1960s
Switzerland,1960,2.44,,5327827.0,,,,,,,,,,,,,1960,1960s
Channel Islands,2020,,,,3.49799990653992,73.588996887207,44.1957471599184,,,,,,,,,,2020,NA
Channel Islands,2019,,,172259.0,3.58699989318848,73.1719970703125,44.2657991473569,,,,,,,,,,2019,2010s
Channel Islands,2018,1.51,,170499.0,3.68400001525879,72.6740036010742,44.2457968269003,,,,,,,,,,2018,2010s
Channel Islands,2017,1.516,,168665.0,3.79500007629395,72.1190032958984,44.2492356201032,,,,,,,,,,2017,2010s
Channel Islands,2016,1.527,,166923.0,3.91000008583069,71.5970001220703,44.2063549420635,,,,,,,,,,2016,2010s
Channel Islands,2015,1.541,,165385.0,4.03200006484985,71.0719985961914,44.0298416787159,,,,,,,,,,2015,2010s
Channel Islands,2014,1.556,,164100.0,4.16800022125244,70.5899963378906,43.8026784617275,,,,,,,,,,2014,2010s
Channel Islands,2013,1.569,,163038.0,4.31300020217896,70.1559982299805,43.7005387330485,,,,,,,,,,2013,2010s
Channel Islands,2012,1.58,,162056.0,4.44799995422363,69.6330032348633,43.4638362622697,,,,,,,,,,2012,2010s
Channel Islands,2011,1.586,,160998.0,4.58300018310547,69.0839996337891,43.2804884176675,,,,,,,,,,2011,2010s
Channel Islands,2010,1.585,,159734.0,4.71299982070923,68.5559997558594,43.8861370618848,,,,,,,,,,2010,2010s
Channel Islands,2009,1.578,,158178.0,4.84100008010864,67.9400024414063,43.5973559674698,,,,,,,,,,2009,2000s
Channel Islands,2008,1.564,,156433.0,4.91099977493286,66.8840026855469,43.6345430504384,,,,,,,,,,2008,2000s
Channel Islands,2007,1.547,,154636.0,5.02799987792969,66.1520004272461,43.6781310499851,,,,,,,,,,2007,2000s
Channel Islands,2006,1.527,,153008.0,5.22300004959106,65.7320022583008,43.6646199560856,,,,,,,,,,2006,2000s
Channel Islands,2005,1.509,,151678.0,5.42000007629395,65.3450012207031,43.4841520763038,,,,,,,,,,2005,2000s
Channel Islands,2004,1.496,,150716.0,5.58300018310547,64.7620010375977,43.4166946027489,,,,,,,,,,2004,2000s
Channel Islands,2003,1.492,,150068.0,5.72700023651123,64.1360015869141,43.6150764846627,,,,,,,,,,2003,2000s
Channel Islands,2002,1.496,,149596.0,5.82999992370605,63.3199996948242,43.4780259122658,,,,,,,,,,2002,2000s
Channel Islands,2001,1.508,,149097.0,5.95900011062622,62.5579986572266,43.1999782203286,,,,,,,,,,2001,2000s
Channel Islands,2000,1.526,,148443.0,6.08599996566772,61.7620010375977,43.1408560737928,,,,,,,,,,2000,2000s
Channel Islands,1999,1.546,,147555.0,6.29199981689453,61.4029998779297,43.0075291842233,,,,,,,,,,1999,1990s
Channel Islands,1998,1.562,,146498.0,6.46600008010864,60.9490013122559,42.5344622489679,,,,,,,,,,1998,1990s
Channel Islands,1997,1.572,,145373.0,6.62599992752075,60.548999786377,42.2303473491773,,,,,,,,,,1997,1990s
Channel Islands,1996,1.573,,144335.0,6.78599977493286,60.2430000305176,42.010066058509,,,,,,,,,,1996,1990s
Channel Islands,1995,1.567,,143484.0,6.91099977493286,59.9000015258789,42.1202822071814,,,,,,,,,,1995,1990s
Channel Islands,1994,1.554,,142863.0,7.02600002288818,59.6129989624023,42.1036734459051,,,,,,,,,,1994,1990s
Channel Islands,1993,1.536,,142415.0,7.14699983596802,59.3930015563965,41.527304373051,,,,,,,,,,1993,1990s
Channel Islands,1992,1.518,,142006.0,7.2480001449585,59.1419982910156,41.25319133416,,,,,,,,,,1992,1990s
Channel Islands,1991,1.499,,141467.0,7.32499980926514,58.8499984741211,41.0880290453394,,,,,,,,,,1991,1990s
Channel Islands,1990,1.483,,140671.0,,,41.1574285251836,,,,,,,,,,1990,1990s
Channel Islands,1989,1.468,,139573.0,,,,,,,,,,,,,1989,1980s
Channel Islands,1988,1.455,,138245.0,,,,,,,,,,,,,1988,1980s
Channel Islands,1987,1.444,,136762.0,,,,,,,,,,,,,1987,1980s
Channel Islands,1986,1.437,,135249.0,,,,,,,,,,,,,1986,1980s
Channel Islands,1985,1.432,,133808.0,,,,,,,,,,,,,1985,1980s
Channel Islands,1984,1.429,,132446.0,,,,,,,,,,,,,1984,1980s
Channel Islands,1983,1.429,,131149.0,,,,,,,,,,,,,1983,1980s
Channel Islands,1982,1.433,,129979.0,,,,,,,,,,,,,1982,1980s
Channel Islands,1981,1.44,,128982.0,,,,,,,,,,,,,1981,1980s
Channel Islands,1980,1.454,,128212.0,,,,,,,,,,,,,1980,1980s
Channel Islands,1979,1.475,,127692.0,,,,,,,,,,,,,1979,1970s
Channel Islands,1978,1.505,,127390.0,,,,,,,,,,,,,1978,1970s
Channel Islands,1977,1.546,,127183.0,,,,,,,,,,,,,1977,1970s
Channel Islands,1976,1.596,,126902.0,,,,,,,,,,,,,1976,1970s
Channel Islands,1975,1.659,,126415.0,,,,,,,,,,,,,1975,1970s
Channel Islands,1974,1.735,,125682.0,,,,,,,,,,,,,1974,1970s
Channel Islands,1973,1.822,,124725.0,,,,,,,,,,,,,1973,1970s
Channel Islands,1972,1.918,,123614.0,,,,,,,,,,,,,1972,1970s
Channel Islands,1971,2.019,,122413.0,,,,,,,,,,,,,1971,1970s
Channel Islands,1970,2.121,,121197.0,,,,,,,,,,,,,1970,1970s
Channel Islands,1969,2.222,,119972.0,,,,,,,,,,,,,1969,1960s
Channel Islands,1968,2.318,,118726.0,,,,,,,,,,,,,1968,1960s
Channel Islands,1967,2.404,,117474.0,,,,,,,,,,,,,1967,1960s
Channel Islands,1966,2.475,,116227.0,,,,,,,,,,,,,1966,1960s
Channel Islands,1965,2.526,,114995.0,,,,,,,,,,,,,1965,1960s
Channel Islands,1964,2.551,,113773.0,,,,,,,,,,,,,1964,1960s
Channel Islands,1963,2.55,,112595.0,,,,,,,,,,,,,1963,1960s
Channel Islands,1962,2.525,,111457.0,,,,,,,,,,,,,1962,1960s
Channel Islands,1961,2.481,,110399.0,,,,,,,,,,,,,1961,1960s
Channel Islands,1960,2.421,,109420.0,,,,,,,,,,,,,1960,1960s
Chile,2020,,,,8.77299976348877,69.1869964599609,42.2774365103669,,,,,,,,,,2020,NA
Chile,2019,,15091.4505062473,18952038.0,9.0019998550415,68.8450012207031,42.2488826773851,,,,,,,,,,2019,2010s
Chile,2018,1.649,15111.6954231416,18729160.0,9.21599960327148,68.4550018310547,42.2261296906348,,,,,,,,,,2018,2010s
Chile,2017,1.678,14741.1924958248,18470439.0,9.2519998550415,68.0070037841797,41.8740804835109,86.7673187255859,88.4533081054688,87.5370407104492,78.0812606811523,81.4185180664063,79.604850769043,58.3658790588379,60.2611618041992,59.2311515808105,2017,2010s
Chile,2016,1.713,14777.1488448942,18209068.0,9.47999954223633,67.5090026855469,41.5803850070829,,,,,,,,,,2016,2010s
Chile,2015,1.75,14722.366327631,17969353.0,9.37800025939941,67.3379974365234,41.315493846212,86.1319198608398,88.2108001708984,87.0757598876953,76.9384994506836,80.4460601806641,78.5309906005859,55.9741706848145,58.1535987854004,56.9636688232422,2015,2010s
Chile,2014,1.787,14561.3261643078,17758959.0,9.40200042724609,67.1110000610352,41.3894747375271,,,,,,,,,,2014,2010s
Chile,2013,1.821,14461.1743775739,17571507.0,9.47500038146973,66.6480026245117,41.069999015965,84.6606216430664,86.7986602783203,85.6336364746094,74.55322265625,78.0946884155273,76.1649398803711,53.0737686157227,55.2449493408203,54.0618705749512,2013,2010s
Chile,2012,1.849,14035.679130826,17400347.0,9.98200035095215,66.1880035400391,40.7978647442654,,,,,,,,,,2012,2010s
Chile,2011,1.87,13455.8378125533,17233576.0,10.2609996795654,66.3639984130859,40.5764263853832,79.6520004272461,82.3259963989258,80.8724212646484,71.1509475708008,74.8505325317383,72.8394470214844,49.6819915771484,52.1450614929199,50.8061408996582,2011,2010s
Chile,2010,1.884,12808.034586422,17062536.0,10.6049995422363,66.4369964599609,39.8047180380929,83.8438568115234,85.5551300048828,84.666259765625,73.5491485595703,76.6635208129883,75.0458374023438,51.9844398498535,53.8066596984863,52.8601493835449,2010,2010s
Chile,2009,1.892,12227.2145300329,16886186.0,11.1990003585815,65.7360000610352,39.4350323964282,,,,,,,,,,2009,2000s
Chile,2008,1.895,12553.7948363739,16708258.0,11.7189998626709,64.7440032958984,38.9870139176417,84.6594161987305,86.5889282226563,85.6004104614258,72.4481201171875,76.4626998901367,74.4059677124023,51.0005416870117,52.7656593322754,51.8613586425781,2008,2000s
Chile,2007,1.898,12256.4296859791,16530195.0,12.3109998703003,64.3059997558594,37.9427333017112,88.7662963867188,89.1337509155273,88.9410018920898,76.3395767211914,75.2894134521484,75.8403015136719,50.0799102783203,51.1078987121582,50.5686492919922,2007,2000s
Chile,2006,1.901,11808.8347703093,16354504.0,12.8489999771118,63.8639984130859,37.3823535499566,,,,,,,,,,2006,2000s
Chile,2005,1.909,11225.0799494747,16182721.0,13.1599998474121,63.8899993896484,37.1256369002229,,,,,,,,,,2005,2000s
Chile,2004,1.923,10726.6448499322,16014971.0,13.3599996566772,63.0400009155273,36.62305410055,86.7249984741211,87.3178329467773,87.0151901245117,75.3070220947266,76.7298889160156,76.0035018920898,49.9464683532715,50.1016387939453,50.0224189758301,2004,2000s
Chile,2003,1.943,10109.6680484322,15849652.0,13.5989999771118,63.0040016174316,35.6486191608844,,,,,,,,,,2003,2000s
Chile,2002,1.972,9814.65613491896,15684409.0,13.5,62.6399993896484,34.6857934065301,,,,,,,,,,2002,2000s
Chile,2001,2.009,9622.15362871309,15516113.0,13.6009998321533,62.476001739502,34.6146143166708,,,,,,,,,,2001,2000s
Chile,2000,2.055,9419.98294955914,15342353.0,14.4399995803833,62.1699981689453,34.9702753025986,,,,,,,,,,2000,2000s
Chile,1999,2.11,9049.47157913229,15162800.0,14.4309997558594,62.1459999084473,34.6978055791317,,,,,,,,,,1999,1990s
Chile,1998,2.172,9199.19767856621,14977733.0,14.4390001296997,60.0340003967285,34.5398773006135,,,,,,,,,,1998,1990s
Chile,1997,2.238,8932.07228879332,14786220.0,14.4209995269775,58.2859992980957,34.3755073200461,,,,,,,,,,1997,1990s
Chile,1996,2.306,8427.82189597191,14587370.0,15.4119997024536,57.9959983825684,33.6718717278245,,,,,,,,,,1996,1990s
Chile,1995,2.372,8004.31544614744,14380866.0,15.7049999237061,58.2369995117188,33.2797814091448,,,,,,,,,,1995,1990s
Chile,1994,2.432,7459.17730595999,14166340.0,16.2220001220703,57.726001739502,32.8169170263034,,,,,,,,,,1994,1990s
Chile,1993,2.484,7214.69291775463,13944937.0,16.55299949646,56.2210006713867,32.5154675396685,,,,,,,,,,1993,1990s
Chile,1992,2.526,6879.77948881615,13719819.0,18.0219993591309,55.5060005187988,32.1506750216669,,,,,,,,,,1992,1990s
Chile,1991,2.558,6291.68490694271,13495258.0,19.0919990539551,54.6049995422363,31.6289787275979,,,,,,,,,,1991,1990s
Chile,1990,2.579,5933.20706414474,13274623.0,,,31.2673410261735,,,,,,,,,,1990,1990s
Chile,1989,2.589,5836.71398945348,13058758.0,,,,,,,,,,,,,1989,1980s
Chile,1988,2.591,5397.026412507,12847708.0,,,,,,,,,,,,,1988,1980s
Chile,1987,2.59,5109.1706239881,12642924.0,,,,,,,,,,,,,1987,1980s
Chile,1986,2.589,4875.12707258849,12445823.0,,,,,,,,,,,,,1986,1980s
Chile,1985,2.592,4697.51665824094,12257236.0,,,,,,,,,,,,,1985,1980s
Chile,1984,2.601,4583.38406951977,12078135.0,,,,,,,,,,,,,1984,1980s
Chile,1983,2.619,4465.62929279784,11907960.0,,,,,,,,,,,,,1983,1980s
Chile,1982,2.648,4767.19946935203,11743911.0,,,,,,,33.0345802307129,35.1539688110352,34.0444183349609,,,,1982,1980s
Chile,1981,2.689,5432.1504956862,11582014.0,,,,,,,,,,,,,1981,1980s
Chile,1980,2.744,5172.03574880806,11419348.0,,,,,,,,,,,,,1980,1980s
Chile,1979,2.812,4859.5059931411,11254877.0,,,,,,,,,,,,,1979,1970s
Chile,1978,2.892,4549.16215576722,11089165.0,,,,,,,,,,,,,1978,1970s
Chile,1977,2.981,4288.21906171492,10922779.0,,,,,,,,,,,,,1977,1970s
Chile,1976,3.078,3942.56661737105,10756878.0,,,,,,,,,,,,,1976,1970s
Chile,1975,3.182,3856.03583894318,10592307.0,,,,,,,,,,,,,1975,1970s
Chile,1974,3.293,4497.1725663308,10428798.0,,,,,,,,,,,,,1974,1970s
Chile,1973,3.409,4462.26686687839,10265829.0,,,,,,,,,,,,,1973,1970s
Chile,1972,3.53,4773.97747305416,10103674.0,,,,,,,,,,,,,1972,1970s
Chile,1971,3.654,4901.24595451209,9942727.0,,,,,,,,,,,,,1971,1970s
Chile,1970,3.778,4552.25558836437,9783134.0,,,,,,,29.0,31.9346294403076,30.3999996185303,,,,1970,1970s
Chile,1969,3.902,4543.79245432221,9625312.0,,,,,,,,,,,,,1969,1960s
Chile,1968,4.025,4443.87678220638,9468845.0,,,,,,,,,,,,,1968,1960s
Chile,1967,4.144,4361.99681672404,9312095.0,,,,,,,,,,,,,1967,1960s
Chile,1966,4.259,4283.01760687328,9152844.0,,,,,,,,,,,,,1966,1960s
Chile,1965,4.364,3920.29029714583,8989621.0,,,,,,,,,,,,,1965,1960s
Chile,1964,4.457,3957.23691302924,8821858.0,,,,,,,,,,,,,1964,1960s
Chile,1963,4.536,3935.05072327796,8650387.0,,,,,,,,,,,,,1963,1960s
Chile,1962,4.602,3794.01077306602,8476897.0,,,,,,,,,,,,,1962,1960s
Chile,1961,4.655,3723.17327361946,8303811.0,,,,,,,,,,,,,1961,1960s
Chile,1960,4.697,3611.91791176056,8132990.0,,,,,,,,,,,,,1960,1960s
Curacao,2020,,,,,,,,,,,,,,,,2020,NA
Curacao,2019,,,157538.0,,,,,,,,,,,,,2019,2010s
Curacao,2018,1.7,,159800.0,,,,,,,,,,,,,2018,2010s
Curacao,2017,1.5,,160175.0,,,,,,,,,,,,,2017,2010s
Curacao,2016,1.7,,159664.0,,,,,,,,,,,,,2016,2010s
Curacao,2015,1.9,,157980.0,,,,,,,,,,,,,2015,2010s
Curacao,2014,2.0,,155909.0,,,,,,,,,,,,,2014,2010s
Curacao,2013,2.1,,153822.0,,,,,,,,,,,,,2013,2010s
Curacao,2012,2.2,,152088.0,,,,,,,,,,,,,2012,2010s
Curacao,2011,2.1,,150831.0,,,,,,,,,,,,,2011,2010s
Curacao,2010,2.2,,148703.0,,,,,,,,,,,,,2010,2010s
Curacao,2009,2.1,,146833.0,,,,,,,,,,,,,2009,2000s
Curacao,2008,2.2,,145880.0,,,,,,,,,,,,,2008,2000s
Curacao,2007,2.0,,144056.0,,,,,,,,,,,,,2007,2000s
Curacao,2006,2.1,,141239.0,,,,,,,,,,,,,2006,2000s
Curacao,2005,,,137658.0,,,,,,,,,,,,,2005,2000s
Curacao,2004,,,134192.0,,,,,,,,,,,,,2004,2000s
Curacao,2003,,,131897.0,,,,,,,,,,,,,2003,2000s
Curacao,2002,,,129205.0,,,,,,,,,,,,,2002,2000s
Curacao,2001,,,129047.0,,,,,,,,,,,,,2001,2000s
Curacao,2000,,,133860.0,,,,,,,,,,,,,2000,2000s
Curacao,1999,,,139428.0,,,,,,,,,,,,,1999,1990s
Curacao,1998,,,144472.0,,,,,,,,,,,,,1998,1990s
Curacao,1997,,,146956.0,,,,,,,,,,,,,1997,1990s
Curacao,1996,,,146306.0,,,,,,,,,,,,,1996,1990s
Curacao,1995,,,145139.0,,,,,,,,,,,,,1995,1990s
Curacao,1994,,,144630.0,,,,,,,,,,,,,1994,1990s
Curacao,1993,,,144299.0,,,,,,,,,,,,,1993,1990s
Curacao,1992,,,143912.0,,,,,,,,,,,,,1992,1990s
Curacao,1991,,,144403.0,,,,,,,,,,,,,1991,1990s
Curacao,1990,,,145400.0,,,,,,,,,,,,,1990,1990s
Curacao,1989,,,146937.0,,,,,,,,,,,,,1989,1980s
Curacao,1988,,,149254.0,,,,,,,,,,,,,1988,1980s
Curacao,1987,,,151456.0,,,,,,,,,,,,,1987,1980s
Curacao,1986,,,152662.0,,,,,,,,,,,,,1986,1980s
Curacao,1985,,,152711.0,,,,,,,,,,,,,1985,1980s
Curacao,1984,,,151940.0,,,,,,,,,,,,,1984,1980s
Curacao,1983,,,151159.0,,,,,,,,,,,,,1983,1980s
Curacao,1982,,,150101.0,,,,,,,,,,,,,1982,1980s
Curacao,1981,,,148629.0,,,,,,,,,,,,,1981,1980s
Curacao,1980,,,148041.0,,,,,,,,,,,,,1980,1980s
Curacao,1979,,,147851.0,,,,,,,,,,,,,1979,1970s
Curacao,1978,,,148341.0,,,,,,,,,,,,,1978,1970s
Curacao,1977,,,149459.0,,,,,,,,,,,,,1977,1970s
Curacao,1976,,,149399.0,,,,,,,,,,,,,1976,1970s
Curacao,1975,,,149129.0,,,,,,,,,,,,,1975,1970s
Curacao,1974,,,148351.0,,,,,,,,,,,,,1974,1970s
Curacao,1973,,,146912.0,,,,,,,,,,,,,1973,1970s
Curacao,1972,,,147710.0,,,,,,,,,,,,,1972,1970s
Curacao,1971,,,147389.0,,,,,,,,,,,,,1971,1970s
Curacao,1970,,,144739.0,,,,,,,,,,,,,1970,1970s
Curacao,1969,,,142581.0,,,,,,,,,,,,,1969,1960s
Curacao,1968,,,140298.0,,,,,,,,,,,,,1968,1960s
Curacao,1967,,,138140.0,,,,,,,,,,,,,1967,1960s
Curacao,1966,,,136682.0,,,,,,,,,,,,,1966,1960s
Curacao,1965,,,135266.0,,,,,,,,,,,,,1965,1960s
Curacao,1964,,,133148.0,,,,,,,,,,,,,1964,1960s
Curacao,1963,,,130860.0,,,,,,,,,,,,,1963,1960s
Curacao,1962,,,128414.0,,,,,,,,,,,,,1962,1960s
Curacao,1961,,,126125.0,,,,,,,,,,,,,1961,1960s
Curacao,1960,,,124826.0,,,,,,,,,,,,,1960,1960s
Cayman Islands,2020,,,,,,,,,,,,,,,,2020,NA
Cayman Islands,2019,,,64948.0,,,,,,,,,,,,,2019,2010s
Cayman Islands,2018,,78611.5551657543,64174.0,,,,,,,,,,,,,2018,2010s
Cayman Islands,2017,,76439.589917984,63382.0,,,,,,,,,,,,,2017,2010s
Cayman Islands,2016,,75102.7119654329,62569.0,,,,,,,,,,,,,2016,2010s
Cayman Islands,2015,,73741.6532661395,61724.0,,,,98.9811096191406,99.0777816772461,99.028923034668,96.2681427001953,94.2126235961914,95.2514572143555,90.7209701538086,89.6602401733398,90.1963195800781,2015,2010s
Cayman Islands,2014,,72742.3959856353,60848.0,,,,99.8244781494141,99.7240982055664,99.7770080566406,94.3069305419922,95.3348388671875,94.7930297851563,87.7002716064453,88.5578079223633,88.1057968139648,2014,2010s
Cayman Islands,2013,,71944.4046151236,59932.0,,,,,,,,,,,,,2013,2010s
Cayman Islands,2012,,72209.1493296504,58958.0,,,,,,,,,,,,,2012,2010s
Cayman Islands,2011,,72662.9918953925,57878.0,,,,,,,,,,,,,2011,2010s
Cayman Islands,2010,,73351.75776478,56672.0,,,,,,,,,,,,,2010,2010s
Cayman Islands,2009,,77239.2685426455,55322.0,,,,,,,,,,,,,2009,2000s
Cayman Islands,2008,,85529.8131736575,53836.0,,,,98.6907730102539,99.0588226318359,98.8725433349609,91.0210113525391,91.8047637939453,91.408088684082,78.7933578491211,75.7446823120117,77.2876663208008,2008,2000s
Cayman Islands,2007,,88391.3330700944,52280.0,,,,97.2205429077148,97.2292709350586,97.2249984741211,91.4906463623047,92.4862518310547,91.9989166259766,72.5969161987305,74.4923934936523,73.564582824707,2007,2000s
Cayman Islands,2006,,88282.0509402889,50740.0,,,,98.7649536132813,98.9454803466797,98.8535766601563,81.7704315185547,80.4160079956055,81.1054534912109,,,,2006,2000s
Cayman Islands,2005,,,49261.0,,,,99.0928268432617,98.6032485961914,98.8484191894531,84.4936676025391,83.3765411376953,83.9359817504883,,,,2005,2000s
Cayman Islands,2004,,,47902.0,,,,97.1334075927734,96.9189834594727,97.0314865112305,80.0165405273438,77.1700286865234,78.6636276245117,,,,2004,2000s
Cayman Islands,2003,,,46632.0,,,,,,,,,,,,,2003,2000s
Cayman Islands,2002,,,45351.0,,,,,,,,,,,,,2002,2000s
Cayman Islands,2001,,,43935.0,,,,,,,,,,,,,2001,2000s
Cayman Islands,2000,,,42303.0,,,,,,,,,,,,,2000,2000s
Cayman Islands,1999,,,40420.0,,,,,,,,,,,,,1999,1990s
Cayman Islands,1998,,,38329.0,,,,,,,,,,,,,1998,1990s
Cayman Islands,1997,,,36156.0,,,,,,,,,,,,,1997,1990s
Cayman Islands,1996,,,34065.0,,,,,,,,,,,,,1996,1990s
Cayman Islands,1995,,,32166.0,,,,,,,,,,,,,1995,1990s
Cayman Islands,1994,,,30514.0,,,,,,,,,,,,,1994,1990s
Cayman Islands,1993,,,29069.0,,,,,,,,,,,,,1993,1990s
Cayman Islands,1992,,,27780.0,,,,,,,,,,,,,1992,1990s
Cayman Islands,1991,,,26544.0,,,,,,,,,,,,,1991,1990s
Cayman Islands,1990,,,25312.0,,,,,,,,,,,,,1990,1990s
Cayman Islands,1989,,,24039.0,,,,,,,54.2727508544922,55.1278610229492,54.6899490356445,,,,1989,1980s
Cayman Islands,1988,,,22761.0,,,,,,,,,,,,,1988,1980s
Cayman Islands,1987,,,21544.0,,,,,,,,,,,,,1987,1980s
Cayman Islands,1986,,,20430.0,,,,,,,,,,,,,1986,1980s
Cayman Islands,1985,,,19467.0,,,,,,,,,,,,,1985,1980s
Cayman Islands,1984,,,18670.0,,,,,,,,,,,,,1984,1980s
Cayman Islands,1983,,,18011.0,,,,,,,,,,,,,1983,1980s
Cayman Islands,1982,,,17439.0,,,,,,,,,,,,,1982,1980s
Cayman Islands,1981,,,16860.0,,,,,,,,,,,,,1981,1980s
Cayman Islands,1980,,,16212.0,,,,,,,,,,,,,1980,1980s
Cayman Islands,1979,,,15480.0,,,,,,,,,,,,,1979,1970s
Cayman Islands,1978,,,14683.0,,,,,,,,,,,,,1978,1970s
Cayman Islands,1977,,,13853.0,,,,,,,,,,,,,1977,1970s
Cayman Islands,1976,,,13025.0,,,,,,,,,,,,,1976,1970s
Cayman Islands,1975,,,12244.0,,,,,,,,,,,,,1975,1970s
Cayman Islands,1974,,,11491.0,,,,,,,,,,,,,1974,1970s
Cayman Islands,1973,,,10782.0,,,,,,,,,,,,,1973,1970s
Cayman Islands,1972,,,10133.0,,,,,,,,,,,,,1972,1970s
Cayman Islands,1971,,,9580.0,,,,,,,,,,,,,1971,1970s
Cayman Islands,1970,,,9144.0,,,,,,,15.3000001907349,21.7691097259521,18.1000003814697,,,,1970,1970s
Cayman Islands,1969,,,8827.0,,,,,,,,,,,,,1969,1960s
Cayman Islands,1968,,,8631.0,,,,,,,,,,,,,1968,1960s
Cayman Islands,1967,,,8522.0,,,,,,,,,,,,,1967,1960s
Cayman Islands,1966,,,8441.0,,,,,,,,,,,,,1966,1960s
Cayman Islands,1965,,,8369.0,,,,,,,,,,,,,1965,1960s
Cayman Islands,1964,,,8298.0,,,,,,,,,,,,,1964,1960s
Cayman Islands,1963,,,8227.0,,,,,,,,,,,,,1963,1960s
Cayman Islands,1962,,,8146.0,,,,,,,,,,,,,1962,1960s
Cayman Islands,1961,,,8026.0,,,,,,,,,,,,,1961,1960s
Cayman Islands,1960,,,7865.0,,,,,,,,,,,,,1960,1960s
Cyprus,2020,,,,1.98300004005432,81.7360000610352,46.2625400887878,,,,,,,,,,2020,NA
Cyprus,2019,,32093.0265789587,1198575.0,2.07100009918213,81.5009994506836,46.1350899710263,,,,,,,,,,2019,2010s
Cyprus,2018,1.329,31506.9235229004,1189265.0,2.16599988937378,81.1740036010742,46.0190215002725,94.2178497314453,97.0487213134766,95.5756301879883,79.9371337890625,83.7653884887695,81.7732925415039,71.6829681396484,74.3901901245117,72.9814376831055,2018,2010s
Cyprus,2017,1.337,30650.244788011,1179680.0,2.52800011634827,80.4250030517578,46.1961795697148,,,,,,,,,,2017,2010s
Cyprus,2016,1.345,29643.8388195732,1170187.0,3.64400005340576,79.3059997558594,46.1850326329195,93.3643035888672,96.7917785644531,95.0112915039063,78.2484130859375,82.5565414428711,80.3125534057617,69.6716995239258,72.7712173461914,71.1631622314453,2016,2010s
Cyprus,2015,1.354,27897.9581709968,1160985.0,3.99499988555908,79.7799987792969,46.4257937256537,91.9152297973633,96.0775985717773,93.8923110961914,76.8112716674805,80.6595916748047,78.6391830444336,67.4099273681641,70.8641662597656,69.050651550293,2015,2010s
Cyprus,2014,1.364,26834.011569903,1152285.0,4.42999982833862,79.052001953125,45.9599334429386,91.8073806762695,96.2345123291016,93.9071578979492,77.0144882202148,81.1148300170898,78.9592819213867,68.0557098388672,71.0998687744141,69.4995498657227,2014,2010s
Cyprus,2013,1.376,27044.3091115132,1143866.0,3.10599994659424,79.3320007324219,45.1759320389658,92.3331069946289,96.610481262207,94.3619384765625,77.0175170898438,82.666748046875,79.6970520019531,67.7509231567383,72.2660903930664,69.8925476074219,2013,2010s
Cyprus,2012,1.39,28873.6258339319,1135046.0,2.91199994087219,76.9169998168945,45.0598380553056,92.1442489624023,96.1369171142578,94.037727355957,76.0060501098633,81.6967697143555,78.7048034667969,66.5914535522461,71.5040969848633,68.9212112426758,2012,2010s
Cyprus,2011,1.406,30363.5100539824,1124833.0,3.82800006866455,75.2740020751953,45.333624780774,92.9562606811523,96.7958679199219,94.773063659668,74.5081481933594,80.2453384399414,77.2228317260742,65.1447982788086,70.7226867675781,67.7841033935547,2011,2010s
Cyprus,2010,1.424,31023.6383309791,1112612.0,3.79500007629395,75.802001953125,45.3446162147026,90.4953536987305,95.8535766601563,93.1290664672852,72.2066497802734,79.6020126342773,75.841667175293,62.3367805480957,68.6781005859375,65.4537200927734,2010,2010s
Cyprus,2009,1.443,31216.7645467282,1098083.0,3.92899990081787,74.2490005493164,44.6774329182405,89.7036590576172,95.4420394897461,92.5257720947266,71.0296020507813,78.1039962768555,74.5087738037109,60.7402687072754,67.0069580078125,63.822208404541,2009,2000s
Cyprus,2008,1.461,32725.6302483256,1081563.0,4.23099994659424,72.7229995727539,43.912832165512,89.8278503417969,95.3219223022461,92.5093536376953,70.828857421875,77.308723449707,73.9915008544922,61.3696899414063,67.7817916870117,64.4992599487305,2008,2000s
